Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Region,State,City,Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit
ORD-1149,2024-09-03,2024-09-05,Express,Kiara Nair,Corporate,West,Maharashtra,Pune,Furniture,TV Unit,5,23088.04,0.1,103896.18,9060.89
ORD-1067,2024-09-03,2024-09-10,Standard,Sneha Pillai,Corporate,West,Goa,Panaji,Stationery,Gel Pen Set,8,892.69,0.05,6784.44,2377.84
ORD-1935,2024-09-04,2024-09-09,Standard,Aditya Joshi,Consumer,West,Goa,Vasco da Gama,Furniture,TV Unit,6,15112.07,0.1,81605.18,6273.49
ORD-2522,2024-09-04,2024-09-07,Express,Vivaan Rao,Corporate,South,Telangana,Hyderabad,Electronics,Power Bank,2,1379.23,0.05,2620.54,217.4
ORD-3082,2024-09-04,2024-09-11,Standard,Kavya Patel,Consumer,North,Uttar Pradesh,Kanpur,Electronics,Power Bank,4,7535.81,0.1,27128.92,3496.37
ORD-1905,2024-09-04,2024-09-09,Standard,Amit Sharma,Home Office,South,Karnataka,Mysuru,Stationery,Sketch Kit,4,804.94,0.2,2575.81,412.18
ORD-2019,2024-09-05,2024-09-12,Standard,Kiara Chauhan,Consumer,North,Haryana,Faridabad,Electronics,Bluetooth Speaker,5,2184.1,0.0,10920.5,1449.01
ORD-2693,2024-09-05,2024-09-12,Standard,Aadhya Sharma,Home Office,West,Rajasthan,Jodhpur,Electronics,Wireless Mouse,2,909.43,0.0,1818.86,372.66
ORD-1466,2024-09-05,2024-09-12,Standard,Neha Iyer,Consumer,South,Karnataka,Mangaluru,Clothing,Winter Jacket,5,2668.41,0.15,11340.74,3387.22
ORD-1509,2024-09-05,2024-09-10,Standard,Myra Bose,Corporate,North,Uttar Pradesh,Noida,Clothing,Kurta Set,6,796.03,0.1,4298.56,1244.92
ORD-2423,2024-09-05,2024-09-10,Standard,Aarav Bose,Consumer,North,Punjab,Jalandhar,Electronics,Wireless Mouse,6,2712.45,0.0,16274.7,2060.51
ORD-2913,2024-09-06,2024-09-11,Standard,Reyansh Malhotra,Consumer,West,Maharashtra,Mumbai,Clothing,Formal Shirt,5,2894.88,0.0,14474.4,4303.01
ORD-2530,2024-09-06,2024-09-08,Express,Rahul Das,Corporate,South,Telangana,Nizamabad,Home & Kitchen,Mixer Grinder,3,6359.84,0.0,19079.52,3920.5
ORD-1796,2024-09-07,2024-09-10,Express,Karan Singh,Consumer,East,Odisha,Cuttack,Electronics,USB-C Hub,5,3035.03,0.0,15175.15,1344.92
ORD-3021,2024-09-07,2024-09-14,Standard,Anika Reddy,Corporate,South,Karnataka,Mysuru,Stationery,Desk Organizer,3,297.07,0.15,757.53,141.79
ORD-1761,2024-09-07,2024-09-14,Standard,Karan Reddy,Consumer,South,Tamil Nadu,Chennai,Clothing,Track Pants,7,1891.41,0.2,10591.9,1774.04
ORD-2162,2024-09-07,2024-09-07,Same Day,Aarav Malhotra,Corporate,South,Karnataka,Bengaluru,Clothing,Sports Shoes,5,1264.84,0.0,6324.2,1077.17
ORD-2313,2024-09-08,2024-09-14,Standard,Aarav Verma,Consumer,West,Maharashtra,Nagpur,Clothing,Track Pants,1,2262.74,0.0,2262.74,480.5
ORD-1377,2024-09-08,2024-09-12,Standard,Arjun Das,Home Office,South,Tamil Nadu,Madurai,Furniture,Study Table,3,21594.74,0.15,55066.59,3650.67
ORD-1777,2024-09-08,2024-09-12,Standard,Vihaan Gupta,Consumer,South,Tamil Nadu,Madurai,Home & Kitchen,Non-stick Pan,3,5150.33,0.0,15450.99,1634.17
ORD-2406,2024-09-08,2024-09-08,Same Day,Ishaan Das,Consumer,East,West Bengal,Kolkata,Electronics,Laptop Stand,7,7614.82,0.1,47973.37,3776.3
ORD-1817,2024-09-08,2024-09-12,Standard,Aditya Bhatt,Consumer,West,Rajasthan,Jodhpur,Home & Kitchen,Storage Containers,1,4448.15,0.15,3780.93,744.91
ORD-1092,2024-09-08,2024-09-11,Express,Amit Bose,Consumer,South,Telangana,Warangal,Electronics,USB-C Hub,7,2082.15,0.05,13846.3,1766.76
ORD-2950,2024-09-09,2024-09-15,Standard,Saanvi Menon,Consumer,East,Bihar,Gaya,Home & Kitchen,LED Lamp,6,5975.54,0.05,34060.58,6488.32
ORD-3092,2024-09-09,2024-09-12,Express,Nikhil Malhotra,Consumer,West,Gujarat,Vadodara,Home & Kitchen,LED Lamp,1,635.99,0.3,445.19,38.23
ORD-1805,2024-09-09,2024-09-15,Standard,Neha Das,Corporate,East,West Bengal,Howrah,Furniture,Bed Frame,1,12632.05,0.0,12632.05,635.46
ORD-1220,2024-09-10,2024-09-14,Standard,Pooja Singh,Corporate,South,Kerala,Thiruvananthapuram,Furniture,Office Chair,8,18340.46,0.05,139387.5,11186.3
ORD-1321,2024-09-10,2024-09-15,Standard,Riya Gupta,Corporate,North,Haryana,Panipat,Stationery,File Folder,7,610.01,0.0,4270.07,1062.13
ORD-1567,2024-09-10,2024-09-16,Standard,Myra Iyer,Corporate,West,Maharashtra,Pune,Clothing,Formal Shirt,1,2967.31,0.15,2522.21,296.31
ORD-1656,2024-09-11,2024-09-16,Standard,Meera Mukherjee,Corporate,North,Haryana,Gurugram,Stationery,File Folder,1,541.72,0.05,514.63,115.63
ORD-2250,2024-09-11,2024-09-17,Standard,Sai Pillai,Home Office,South,Tamil Nadu,Coimbatore,Stationery,Sticky Notes,2,830.13,0.0,1660.26,548.62
ORD-1337,2024-09-11,2024-09-17,Standard,Kavya Reddy,Corporate,South,Kerala,Kozhikode,Stationery,Sketch Kit,8,676.45,0.0,5411.6,1573.09
ORD-1248,2024-09-12,2024-09-12,Same Day,Aditya Malhotra,Corporate,West,Maharashtra,Nagpur,Clothing,Denim Jeans,1,2731.12,0.15,2321.45,545.18
ORD-1858,2024-09-12,2024-09-19,Standard,Anika Malhotra,Consumer,West,Rajasthan,Jodhpur,Home & Kitchen,Water Bottle,2,4317.65,0.05,8203.53,1064.54
ORD-1033,2024-09-12,2024-09-12,Same Day,Meera Bose,Corporate,North,Punjab,Amritsar,Electronics,Bluetooth Speaker,7,3991.23,0.1,25144.75,1524.77
ORD-2668,2024-09-13,2024-09-15,Express,Aadhya Gupta,Consumer,West,Rajasthan,Jodhpur,Clothing,Track Pants,7,461.34,0.2,2583.5,254.23
ORD-2467,2024-09-13,2024-09-20,Standard,Aarav Sharma,Corporate,West,Gujarat,Ahmedabad,Furniture,Sofa Set,3,23498.97,0.15,59922.37,5962.13
ORD-2906,2024-09-13,2024-09-19,Standard,Suresh Das,Corporate,West,Goa,Margao,Home & Kitchen,Non-stick Pan,4,3371.61,0.0,13486.44,2972.95
ORD-1998,2024-09-13,2024-09-17,Standard,Pooja Iyer,Consumer,West,Rajasthan,Udaipur,Home & Kitchen,Cutlery Set,4,5864.64,0.1,21112.7,2982.18
ORD-1504,2024-09-13,2024-09-18,Standard,Rohan Pillai,Home Office,South,Karnataka,Bengaluru,Clothing,Denim Jeans,8,2882.13,0.05,21904.19,5325.64
ORD-1490,2024-09-14,2024-09-14,Same Day,Aditya Patel,Consumer,South,Kerala,Kozhikode,Electronics,Webcam,4,1741.16,0.0,6964.64,1092.32
ORD-2857,2024-09-14,2024-09-18,Standard,Vivaan Mukherjee,Consumer,North,Punjab,Amritsar,Clothing,Sports Shoes,4,2565.62,0.1,9236.23,2091.55
ORD-2010,2024-09-16,2024-09-21,Standard,Aadhya Joshi,Consumer,South,Telangana,Nizamabad,Furniture,Sofa Set,1,5093.31,0.0,5093.31,451.23
ORD-1963,2024-09-16,2024-09-18,Express,Rohan Bhatt,Consumer,West,Rajasthan,Udaipur,Electronics,Laptop Stand,2,8387.44,0.0,16774.88,2472.12
ORD-1635,2024-09-16,2024-09-18,Express,Ishaan Malhotra,Consumer,North,Haryana,Gurugram,Electronics,Power Bank,3,7930.29,0.1,21411.78,1768.06
ORD-1457,2024-09-17,2024-09-20,Express,Rohan Rao,Consumer,North,Delhi,Rohini,Electronics,Bluetooth Speaker,7,2633.83,0.1,16593.13,2362.22
ORD-2545,2024-09-17,2024-09-21,Standard,Aadhya Sharma,Consumer,West,Goa,Margao,Clothing,Winter Jacket,1,2666.67,0.15,2266.67,434.4
ORD-2003,2024-09-17,2024-09-17,Same Day,Sai Menon,Corporate,North,Delhi,Rohini,Home & Kitchen,LED Lamp,3,475.26,0.05,1354.49,219.88
ORD-1957,2024-09-17,2024-09-21,Standard,Anika Malhotra,Corporate,West,Gujarat,Vadodara,Clothing,Saree,3,1231.3,0.1,3324.51,727.34
ORD-3028,2024-09-18,2024-09-24,Standard,Reyansh Mukherjee,Corporate,East,West Bengal,Kolkata,Stationery,Sketch Kit,6,534.62,0.1,2886.95,1038.73
ORD-1696,2024-09-18,2024-09-25,Standard,Myra Pillai,Consumer,West,Goa,Vasco da Gama,Clothing,Saree,6,2537.83,0.0,15226.98,4885.9
ORD-1251,2024-09-18,2024-09-23,Standard,Sai Mukherjee,Corporate,West,Gujarat,Surat,Clothing,Track Pants,5,1900.89,0.15,8078.78,1491.55
ORD-1543,2024-09-18,2024-09-24,Standard,Sai Das,Home Office,North,Delhi,Dwarka,Electronics,Power Bank,2,6696.6,0.1,12053.88,2198.53
ORD-2373,2024-09-19,2024-09-26,Standard,Diya Chauhan,Home Office,South,Kerala,Kozhikode,Clothing,Denim Jeans,3,1962.69,0.1,5299.26,792.03
ORD-1027,2024-09-19,2024-09-22,Express,Aadhya Das,Corporate,West,Goa,Panaji,Stationery,Sticky Notes,5,776.52,0.05,3688.47,1144.72
ORD-2600,2024-09-19,2024-09-23,Standard,Rohan Reddy,Consumer,North,Haryana,Faridabad,Home & Kitchen,Storage Containers,8,3425.36,0.3,19182.02,2102.32
ORD-1479,2024-09-19,2024-09-24,Standard,Aadhya Rao,Home Office,West,Gujarat,Ahmedabad,Home & Kitchen,Cutlery Set,2,2935.79,0.2,4697.26,356.78
ORD-2384,2024-09-19,2024-09-25,Standard,Priya Das,Corporate,East,Odisha,Rourkela,Electronics,Webcam,1,917.5,0.2,734.0,114.23
ORD-2402,2024-09-20,2024-09-27,Standard,Riya Iyer,Consumer,West,Goa,Vasco da Gama,Home & Kitchen,Non-stick Pan,4,1088.43,0.3,3047.6,478.04
ORD-2446,2024-09-20,2024-09-27,Standard,Saanvi Menon,Consumer,West,Rajasthan,Jodhpur,Clothing,Winter Jacket,5,2240.21,0.15,9520.89,1040.98
ORD-2709,2024-09-21,2024-09-23,Express,Nikhil Singh,Corporate,West,Rajasthan,Udaipur,Furniture,Sofa Set,7,19517.48,0.1,122960.12,7808.04
ORD-1310,2024-09-21,2024-09-26,Standard,Suresh Bose,Home Office,West,Goa,Panaji,Home & Kitchen,Storage Containers,1,3413.73,0.15,2901.67,480.58
ORD-1162,2024-09-22,2024-09-28,Standard,Saanvi Rao,Consumer,South,Karnataka,Bengaluru,Electronics,Wireless Mouse,3,2755.63,0.1,7440.2,630.51
ORD-1062,2024-09-22,2024-09-29,Standard,Aadhya Singh,Home Office,East,West Bengal,Siliguri,Furniture,TV Unit,6,14293.95,0.3,60034.59,-248.1
ORD-1024,2024-09-22,2024-09-27,Standard,Neha Chauhan,Corporate,West,Maharashtra,Pune,Furniture,Dining Table,8,11889.76,0.0,95118.08,9256.76
ORD-2145,2024-09-22,2024-09-22,Same Day,Sai Kapoor,Corporate,North,Delhi,Dwarka,Furniture,Dining Table,4,5665.79,0.1,20396.84,2222.31
ORD-1866,2024-09-23,2024-09-26,Express,Rahul Chatterjee,Consumer,East,Jharkhand,Jamshedpur,Clothing,Sports Shoes,5,2495.09,0.15,10604.13,1633.66
ORD-1319,2024-09-23,2024-09-30,Standard,Meera Kapoor,Corporate,East,Odisha,Rourkela,Stationery,Gel Pen Set,8,141.4,0.0,1131.2,372.03
ORD-1320,2024-09-23,2024-09-29,Standard,Neha Chatterjee,Consumer,East,Bihar,Gaya,Electronics,USB-C Hub,8,1635.96,0.05,12433.3,2280.36
ORD-1083,2024-09-24,2024-10-01,Standard,Karan Kapoor,Consumer,West,Gujarat,Ahmedabad,Electronics,Smartwatch,4,8746.59,0.1,31487.72,4891.14
ORD-3118,2024-09-24,2024-09-29,Standard,Neha Singh,Consumer,South,Telangana,Nizamabad,Clothing,Track Pants,3,2943.02,0.3,6180.34,1136.44
ORD-2697,2024-09-24,2024-09-24,Same Day,Reyansh Rao,Corporate,South,Kerala,Kozhikode,Furniture,Wardrobe,8,16717.47,0.05,127052.77,5765.22
ORD-1533,2024-09-24,2024-09-29,Standard,Suresh Singh,Corporate,South,Tamil Nadu,Coimbatore,Stationery,Whiteboard,8,720.14,0.15,4896.95,1445.72
ORD-2576,2024-09-25,2024-09-28,Express,Myra Chauhan,Corporate,West,Gujarat,Ahmedabad,Clothing,Winter Jacket,1,427.92,0.1,385.13,56.93
ORD-1363,2024-09-25,2024-09-25,Same Day,Sai Singh,Consumer,East,Odisha,Bhubaneswar,Home & Kitchen,Water Bottle,3,3252.95,0.05,9270.91,1073.32
ORD-2800,2024-09-25,2024-09-28,Express,Vihaan Singh,Corporate,West,Rajasthan,Jaipur,Furniture,Office Chair,1,19439.9,0.3,13607.93,-173.6
ORD-1920,2024-09-25,2024-09-29,Standard,Krishna Menon,Corporate,South,Telangana,Warangal,Furniture,Office Chair,7,6525.05,0.0,45675.35,5838.66
ORD-2156,2024-09-25,2024-09-25,Same Day,Isha Singh,Consumer,West,Rajasthan,Jodhpur,Home & Kitchen,Vacuum Flask,8,5580.63,0.2,35716.03,1681.74
ORD-2868,2024-09-27,2024-10-02,Standard,Amit Pillai,Consumer,West,Goa,Panaji,Furniture,Bed Frame,7,15712.26,0.2,87988.66,6215.71
ORD-2496,2024-09-27,2024-10-02,Standard,Vihaan Iyer,Consumer,South,Karnataka,Mangaluru,Stationery,Gel Pen Set,1,310.03,0.15,263.53,61.99
ORD-2839,2024-09-27,2024-09-27,Same Day,Rahul Kapoor,Consumer,West,Rajasthan,Jaipur,Furniture,Bookshelf,7,13775.28,0.05,91605.61,5076.58
ORD-2405,2024-09-27,2024-10-01,Standard,Reyansh Chatterjee,Consumer,North,Haryana,Panipat,Home & Kitchen,Storage Containers,2,6703.75,0.0,13407.5,2044.45
ORD-2409,2024-09-27,2024-09-27,Same Day,Ishaan Joshi,Home Office,South,Telangana,Hyderabad,Electronics,Laptop Stand,5,5293.19,0.2,21172.76,3377.01
ORD-2191,2024-09-28,2024-10-05,Standard,Nikhil Das,Consumer,East,West Bengal,Siliguri,Home & Kitchen,Water Bottle,8,1310.86,0.05,9962.54,1229.02
ORD-2216,2024-09-28,2024-10-05,Standard,Karan Bose,Consumer,South,Karnataka,Mysuru,Clothing,Kurta Set,4,1308.28,0.3,3663.18,280.65
ORD-1863,2024-09-28,2024-10-04,Standard,Nikhil Malhotra,Consumer,East,West Bengal,Siliguri,Clothing,Track Pants,2,2995.48,0.0,5990.96,1886.81
ORD-1424,2024-09-28,2024-10-02,Standard,Kiara Malhotra,Consumer,North,Haryana,Gurugram,Electronics,Smartwatch,8,3219.31,0.0,25754.48,2230.0
ORD-1105,2024-09-30,2024-10-06,Standard,Riya Mukherjee,Corporate,North,Punjab,Ludhiana,Furniture,Wardrobe,7,13250.83,0.0,92755.81,5908.88
ORD-1785,2024-09-30,2024-10-07,Standard,Rohan Reddy,Corporate,West,Goa,Margao,Stationery,Whiteboard,3,204.09,0.0,612.27,233.92
ORD-1247,2024-09-30,2024-10-07,Standard,Kiara Chauhan,Consumer,East,Odisha,Rourkela,Stationery,Sticky Notes,3,152.14,0.0,456.42,169.75
ORD-1954,2024-09-30,2024-09-30,Same Day,Sneha Chatterjee,Corporate,East,West Bengal,Kolkata,Electronics,Bluetooth Speaker,4,6196.2,0.05,23545.56,4744.46
ORD-1888,2024-10-01,2024-10-08,Standard,Rohan Verma,Home Office,East,Odisha,Cuttack,Clothing,Saree,5,2127.54,0.3,7446.39,1483.18
ORD-2052,2024-10-01,2024-10-06,Standard,Reyansh Gupta,Consumer,South,Kerala,Kochi,Home & Kitchen,Mixer Grinder,3,2656.03,0.1,7171.28,1158.99
ORD-3175,2024-10-02,2024-10-08,Standard,Karan Rao,Corporate,North,Delhi,Rohini,Furniture,Wardrobe,3,23732.11,0.1,64076.7,5454.03
ORD-1919,2024-10-02,2024-10-05,Express,Anika Patel,Consumer,South,Kerala,Thiruvananthapuram,Home & Kitchen,Storage Containers,2,2977.05,0.0,5954.1,1196.48
ORD-2675,2024-10-02,2024-10-09,Standard,Diya Joshi,Corporate,South,Tamil Nadu,Chennai,Stationery,Sketch Kit,6,769.5,0.0,4617.0,1634.91
ORD-2540,2024-10-02,2024-10-05,Express,Arjun Das,Corporate,South,Karnataka,Mangaluru,Stationery,Whiteboard,5,51.09,0.05,242.68,53.52
ORD-1420,2024-10-03,2024-10-07,Standard,Myra Menon,Consumer,South,Karnataka,Mysuru,Stationery,Sketch Kit,3,750.84,0.05,2139.89,603.47
ORD-1240,2024-10-03,2024-10-08,Standard,Nikhil Chauhan,Consumer,North,Delhi,Rohini,Clothing,Saree,5,1812.02,0.3,6342.07,979.35
ORD-1392,2024-10-04,2024-10-07,Express,Ishaan Pillai,Corporate,South,Kerala,Kochi,Clothing,Track Pants,7,2829.05,0.1,17823.02,2352.22
ORD-2948,2024-10-04,2024-10-04,Same Day,Rahul Das,Home Office,South,Telangana,Nizamabad,Furniture,Study Table,3,18173.95,0.05,51795.76,6625.34
ORD-1902,2024-10-05,2024-10-08,Express,Kavya Singh,Consumer,East,West Bengal,Howrah,Clothing,Kurta Set,6,1624.6,0.0,9747.6,2112.17
ORD-1480,2024-10-05,2024-10-09,Standard,Diya Gupta,Corporate,North,Punjab,Amritsar,Furniture,Study Table,6,11136.26,0.0,66817.56,4726.49
ORD-1077,2024-10-05,2024-10-12,Standard,Aditya Malhotra,Consumer,West,Rajasthan,Jodhpur,Furniture,TV Unit,5,15397.36,0.05,73137.46,3102.42
ORD-1165,2024-10-05,2024-10-09,Standard,Ishaan Gupta,Consumer,West,Goa,Vasco da Gama,Furniture,Bookshelf,4,24395.36,0.0,97581.44,8067.55
ORD-3041,2024-10-05,2024-10-10,Standard,Aditya Mukherjee,Home Office,West,Goa,Margao,Electronics,Webcam,2,8746.61,0.05,16618.56,1090.21
ORD-3119,2024-10-05,2024-10-12,Standard,Aarav Bhatt,Consumer,West,Maharashtra,Mumbai,Stationery,Whiteboard,7,234.68,0.1,1478.48,407.62
ORD-3185,2024-10-07,2024-10-11,Standard,Sneha Sharma,Corporate,North,Delhi,New Delhi,Stationery,Whiteboard,5,108.9,0.0,544.5,170.4
ORD-1430,2024-10-08,2024-10-15,Standard,Karan Chatterjee,Home Office,East,Jharkhand,Jamshedpur,Home & Kitchen,LED Lamp,5,6330.4,0.1,28486.8,2621.62
ORD-2965,2024-10-08,2024-10-10,Express,Karan Reddy,Consumer,North,Delhi,Rohini,Clothing,Cotton T-Shirt,4,1532.61,0.0,6130.44,1715.73
ORD-2579,2024-10-08,2024-10-15,Standard,Sai Nair,Consumer,West,Maharashtra,Pune,Electronics,Bluetooth Speaker,6,7730.75,0.2,37107.6,2111.0
ORD-1921,2024-10-08,2024-10-13,Standard,Nikhil Bose,Home Office,West,Gujarat,Surat,Home & Kitchen,Vacuum Flask,7,5583.02,0.1,35173.03,4409.19
ORD-2022,2024-10-09,2024-10-16,Standard,Sai Nair,Consumer,East,Odisha,Bhubaneswar,Electronics,Earbuds,3,8694.22,0.15,22170.26,2104.97
ORD-1503,2024-10-10,2024-10-17,Standard,Priya Bhatt,Corporate,North,Uttar Pradesh,Noida,Clothing,Track Pants,8,2964.87,0.15,20161.12,5766.9
ORD-2290,2024-10-11,2024-10-15,Standard,Vihaan Rao,Corporate,East,Odisha,Rourkela,Electronics,Bluetooth Speaker,3,8179.4,0.1,22084.38,1392.23
ORD-2100,2024-10-11,2024-10-11,Same Day,Suresh Nair,Consumer,East,Bihar,Patna,Furniture,Bookshelf,7,2842.26,0.0,19895.82,2762.39
ORD-3115,2024-10-11,2024-10-18,Standard,Saanvi Verma,Home Office,North,Punjab,Jalandhar,Home & Kitchen,Mixer Grinder,5,5799.34,0.0,28996.7,4669.37
ORD-1864,2024-10-12,2024-10-17,Standard,Priya Singh,Consumer,South,Tamil Nadu,Chennai,Clothing,Winter Jacket,3,904.68,0.1,2442.64,497.12
ORD-1495,2024-10-12,2024-10-19,Standard,Myra Verma,Home Office,North,Haryana,Faridabad,Stationery,Desk Organizer,1,711.6,0.1,640.44,142.35
ORD-1157,2024-10-12,2024-10-19,Standard,Pooja Patel,Consumer,East,West Bengal,Siliguri,Furniture,Dining Table,5,9436.25,0.1,42463.12,3253.28
ORD-2840,2024-10-12,2024-10-15,Express,Meera Joshi,Home Office,North,Punjab,Jalandhar,Clothing,Track Pants,2,2201.8,0.0,4403.6,805.84
ORD-2030,2024-10-12,2024-10-16,Standard,Ananya Pillai,Consumer,South,Karnataka,Mysuru,Clothing,Kurta Set,4,1259.66,0.0,5038.64,1063.74
ORD-1459,2024-10-14,2024-10-20,Standard,Sai Singh,Consumer,East,Jharkhand,Jamshedpur,Stationery,Sticky Notes,3,345.08,0.05,983.48,370.72
ORD-1745,2024-10-14,2024-10-20,Standard,Amit Kapoor,Consumer,East,West Bengal,Siliguri,Clothing,Kurta Set,8,798.56,0.2,5110.78,1230.93
ORD-1773,2024-10-14,2024-10-16,Express,Sai Das,Home Office,South,Kerala,Kochi,Electronics,USB-C Hub,7,3062.9,0.0,21440.3,4283.15
ORD-2284,2024-10-14,2024-10-21,Standard,Arjun Reddy,Corporate,East,West Bengal,Siliguri,Clothing,Formal Shirt,7,2387.99,0.15,14208.54,3040.81
ORD-2513,2024-10-14,2024-10-17,Express,Rahul Malhotra,Home Office,West,Maharashtra,Mumbai,Clothing,Denim Jeans,1,1610.23,0.05,1529.72,422.64
ORD-1060,2024-10-15,2024-10-20,Standard,Meera Bhatt,Consumer,North,Punjab,Amritsar,Electronics,USB-C Hub,8,8246.92,0.0,65975.36,9049.27
ORD-2904,2024-10-15,2024-10-21,Standard,Kiara Sharma,Corporate,North,Uttar Pradesh,Lucknow,Clothing,Formal Shirt,7,1217.53,0.0,8522.71,2341.6
ORD-1000,2024-10-16,2024-10-21,Standard,Amit Pillai,Consumer,East,Odisha,Bhubaneswar,Electronics,Wireless Mouse,1,1476.67,0.0,1476.67,242.59
ORD-2879,2024-10-16,2024-10-16,Same Day,Riya Sharma,Consumer,East,West Bengal,Kolkata,Home & Kitchen,Water Bottle,5,2552.94,0.0,12764.7,2686.11
ORD-2355,2024-10-17,2024-10-19,Express,Saanvi Pillai,Consumer,South,Telangana,Nizamabad,Electronics,USB-C Hub,7,708.05,0.1,4460.71,379.77
ORD-1521,2024-10-17,2024-10-17,Same Day,Ishaan Sharma,Consumer,East,Bihar,Patna,Home & Kitchen,Storage Containers,4,2835.84,0.0,11343.36,2709.31
ORD-1857,2024-10-17,2024-10-20,Express,Aadhya Joshi,Corporate,North,Delhi,Dwarka,Electronics,Power Bank,7,5266.62,0.1,33179.71,5787.57
ORD-1977,2024-10-17,2024-10-20,Express,Suresh Singh,Corporate,South,Tamil Nadu,Chennai,Furniture,Wardrobe,4,9023.79,0.2,28876.13,481.59
ORD-2358,2024-10-18,2024-10-20,Express,Krishna Singh,Consumer,West,Rajasthan,Jaipur,Clothing,Formal Shirt,1,2314.75,0.05,2199.01,538.16
ORD-2293,2024-10-18,2024-10-20,Express,Isha Chauhan,Corporate,East,West Bengal,Kolkata,Furniture,Office Chair,7,21675.62,0.0,151729.34,14751.85
ORD-2258,2024-10-18,2024-10-23,Standard,Saanvi Iyer,Consumer,South,Kerala,Thiruvananthapuram,Clothing,Denim Jeans,4,658.67,0.05,2502.95,699.6
ORD-3109,2024-10-18,2024-10-24,Standard,Kiara Joshi,Consumer,East,West Bengal,Howrah,Stationery,Gel Pen Set,6,75.1,0.0,450.6,118.93
ORD-2295,2024-10-19,2024-10-21,Express,Neha Iyer,Consumer,West,Maharashtra,Mumbai,Electronics,Power Bank,6,2483.08,0.1,13408.63,1769.66
ORD-1066,2024-10-20,2024-10-26,Standard,Myra Kapoor,Consumer,North,Haryana,Faridabad,Furniture,Study Table,3,3042.53,0.0,9127.59,1034.23
ORD-1431,2024-10-21,2024-10-27,Standard,Kavya Bose,Consumer,West,Rajasthan,Jodhpur,Furniture,Bed Frame,7,18538.82,0.1,116794.57,3807.57
ORD-2890,2024-10-21,2024-10-27,Standard,Priya Rao,Consumer,West,Gujarat,Vadodara,Stationery,Highlighter Set,6,988.11,0.0,5928.66,1425.71
ORD-1782,2024-10-21,2024-10-28,Standard,Rohan Bhatt,Consumer,West,Gujarat,Surat,Electronics,Webcam,6,5278.05,0.0,31668.3,4237.24
ORD-2733,2024-10-22,2024-10-25,Express,Neha Das,Consumer,South,Kerala,Kozhikode,Furniture,Sofa Set,5,21933.39,0.0,109666.95,6693.19
ORD-1237,2024-10-22,2024-10-25,Express,Ananya Mukherjee,Consumer,East,West Bengal,Howrah,Electronics,Webcam,2,3065.64,0.0,6131.28,656.6
ORD-3126,2024-10-22,2024-10-27,Standard,Aadhya Chatterjee,Corporate,North,Uttar Pradesh,Lucknow,Home & Kitchen,Non-stick Pan,2,5638.48,0.0,11276.96,1597.88
ORD-3085,2024-10-22,2024-10-24,Express,Vihaan Malhotra,Consumer,West,Rajasthan,Udaipur,Furniture,Dining Table,8,16873.23,0.0,134985.84,10450.84
ORD-1470,2024-10-22,2024-10-28,Standard,Neha Das,Home Office,North,Uttar Pradesh,Noida,Clothing,Denim Jeans,2,1335.62,0.05,2537.68,511.98
ORD-2029,2024-10-22,2024-10-25,Express,Amit Nair,Corporate,South,Kerala,Kochi,Electronics,Earbuds,6,6627.0,0.1,35785.8,2093.79
ORD-1978,2024-10-22,2024-10-26,Standard,Krishna Sharma,Corporate,West,Gujarat,Ahmedabad,Home & Kitchen,LED Lamp,5,4168.98,0.3,14591.43,1236.15
ORD-3065,2024-10-22,2024-10-22,Same Day,Arjun Bose,Consumer,East,West Bengal,Kolkata,Furniture,TV Unit,4,15226.67,0.0,60906.68,7918.48
ORD-1973,2024-10-22,2024-10-26,Standard,Kavya Gupta,Consumer,East,West Bengal,Kolkata,Furniture,Office Chair,8,5262.54,0.1,37890.29,2512.83
ORD-1515,2024-10-22,2024-10-24,Express,Priya Sharma,Consumer,East,Odisha,Bhubaneswar,Furniture,Bookshelf,8,3001.39,0.15,20409.45,1202.08
ORD-2267,2024-10-23,2024-10-30,Standard,Rohan Chauhan,Corporate,South,Tamil Nadu,Chennai,Home & Kitchen,Mixer Grinder,1,4355.75,0.1,3920.18,506.34
ORD-1440,2024-10-23,2024-10-27,Standard,Riya Reddy,Corporate,South,Karnataka,Mangaluru,Clothing,Winter Jacket,1,2887.96,0.05,2743.56,782.22
ORD-2342,2024-10-23,2024-10-26,Express,Karan Chauhan,Corporate,North,Punjab,Jalandhar,Stationery,Sticky Notes,2,293.8,0.2,470.08,113.39
ORD-1882,2024-10-24,2024-10-30,Standard,Sai Bose,Corporate,South,Kerala,Kochi,Electronics,Power Bank,7,2392.97,0.0,16750.79,1568.96
ORD-1342,2024-10-25,2024-10-29,Standard,Kavya Reddy,Corporate,North,Haryana,Panipat,Electronics,Earbuds,2,8046.28,0.05,15287.93,1399.23
ORD-1955,2024-10-25,2024-10-25,Same Day,Aadhya Pillai,Consumer,East,West Bengal,Siliguri,Electronics,USB-C Hub,1,6469.83,0.05,6146.34,706.65
ORD-3187,2024-10-25,2024-10-30,Standard,Amit Patel,Consumer,West,Gujarat,Vadodara,Clothing,Winter Jacket,4,1458.41,0.0,5833.64,1757.36
